Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Stadtwald, Krefeld / Bockum (Stadtwald) (47799)",1.290.000 € 4.886 €/m²,9 Zimmer,264 m²,856 m² Grundstück,https://www.immowelt.de/expose/837901d8-3e71-44d5-bebc-ead5841f58b5
"Gatherhof, Krefeld (47804)",790.999 € 4.895 €/m²,5 Zimmer,"161,6 m²",650 m² Grundstück,https://www.immowelt.de/expose/d240d7da-86ed-4527-8b3e-5d72f4558b3c
"Gatherhof, Krefeld (47804)",1.003.999 € 3.899 €/m²,8 Zimmer,"257,5 m²",650 m² Grundstück,https://www.immowelt.de/expose/360ce169-cb84-47bb-8f75-46b1fb0c71a6
"Gatherhof, Krefeld (47804)",980.999 € 4.489 €/m²,7 Zimmer,"218,5 m²",650 m² Grundstück,https://www.immowelt.de/expose/18838e9b-9514-404a-96a3-13a217145c73
"Gatherhof, Krefeld (47804)",890.999 € 5.297 €/m²,5 Zimmer,"168,2 m²",650 m² Grundstück,https://www.immowelt.de/expose/465af347-8030-4587-bdeb-478ab6a0ece3
"Gatherhof, Krefeld (47804)",1.109.999 € 3.688 €/m²,11 Zimmer,301 m²,940 m² Grundstück,https://www.immowelt.de/expose/973f5c35-ec6f-475d-bf0a-878064d93722
"Fischeln - West, Krefeld (47807)",189.000 € 2.148 €/m²,4 Zimmer,88 m²,Unknown,https://www.immowelt.de/expose/2cc0c998-bd2e-4a34-8547-c69510e50214
"Fischeln - West, Krefeld (47807)",690.000 € 2.961 €/m²,6 Zimmer,233 m²,573 m² Grundstück,https://www.immowelt.de/expose/69f72b5a-6c7f-49a8-9dde-b1013267e5d3
"Kempener Feld, Krefeld (47804)",341.900 € 2.124 €/m²,5 Zimmer,161 m²,Unknown,https://www.immowelt.de/expose/464a7805-8ef9-4ee4-a7d8-6ea00e9309c3
"Kempener Feld, Krefeld (47804)",435.900 € 2.382 €/m²,5 Zimmer,183 m²,Unknown,https://www.immowelt.de/expose/201e0dd9-2003-44ef-ae79-6f385a0ab078
"Kempener Feld, Krefeld (47804)",484.900 € 2.999 €/m²,6 Zimmer,"161,7 m²",Unknown,https://www.immowelt.de/expose/f0efaa9f-f3c6-4328-a0c2-b28df2f16f5f
"Kempener Feld, Krefeld (47804)",400.800 € 2.690 €/m²,4 Zimmer,149 m²,Unknown,https://www.immowelt.de/expose/dd9daa38-febd-4e25-86da-972861df9c7a
"Kempener Feld, Krefeld (47804)",326.400 € 3.079 €/m²,4 Zimmer,106 m²,Unknown,https://www.immowelt.de/expose/6af3647d-4346-499d-a0b0-34cbf63ca27d
"Linn, Krefeld / Linn (47809)",495.000 € 2.912 €/m²,6 Zimmer,215 m²,415 m² Grundstück,https://www.immowelt.de/expose/42dc7587-474d-44bc-9919-247bfb9553cc
"Kliedbruch, Krefeld (47803)",879.000 € 5.110 €/m²,7 Zimmer,182 m²,840 m² Grundstück,https://www.immowelt.de/expose/900fb66b-2d5a-43bc-b2c2-e98331393769
"Forstwald, Krefeld (47804)",Preis auf Anfrage,5 Zimmer,384 m²,1.048 m² Grundstück,https://www.immowelt.de/expose/63005e54-ea58-4922-8c72-48bb1bee5776
"Verberg, Krefeld (47802)",495.000 € 3.898 €/m²,3 Zimmer,127 m²,Unknown,https://www.immowelt.de/expose/262d4670-e36b-4c7a-bae0-f7aa1ba1623d
"Fischeln - West, Krefeld (47807)",489.000 € 4.405 €/m²,5 Zimmer,111 m²,171 m² Grundstück,https://www.immowelt.de/expose/b9fbbbca-df55-45b6-a279-c8714182276a
"Tierpark, Krefeld (47800)",698.000 € 2.737 €/m²,6 Zimmer,255 m²,390 m² Grundstück,https://www.immowelt.de/expose/489882db-6a81-42b5-b5b9-ae81f062bafc
"Stadtgarten/Drießendorf, Krefeld (47798)",349.000 € 1.264 €/m²,12 Zimmer,276 m²,199 m² Grundstück,https://www.immowelt.de/expose/31bb4c9f-1cd9-4783-9a38-60b6456621b3
"Schinkenplatz, Krefeld / Cracau (47799)",185.000 € 2.180 €/m²,2 Zimmer,"84,9 m²",1. Geschoss,https://www.immowelt.de/expose/30c4ea3b-aa9a-4ceb-807f-753583839d06
"Forstwald, Krefeld (47804)",345.000 € 3.450 €/m²,4 Zimmer,100 m²,1.789 m² Grundstück,https://www.immowelt.de/expose/dcecf0f4-9871-44cc-b707-f8fc15eff1e6
"Stadtgarten/Drießendorf, Krefeld (47798)",1.400.000 € 1.818 €/m²,26 Zimmer,770 m²,914 m² Grundstück,https://www.immowelt.de/expose/37c5afbf-e990-4c33-8014-72dfd6a6bba4
"Lehmheide, Krefeld (47805)",750.000 € 1.756 €/m²,15 Zimmer,427 m²,289 m² Grundstück,https://www.immowelt.de/expose/c997548e-097b-4317-8b6e-203291a46bb2
"Oppum, Krefeld (47809)",1.450.000 € 1.739 €/m²,834 m²,2.211 m² Grundstück,Unknown,https://www.immowelt.de/expose/41acf973-ca60-4b9b-b06a-523a7e8e0bb7
"Forstwald, Krefeld (47804)",619.000 € 2.781 €/m²,5 Zimmer,"222,6 m²",400 m² Grundstück,https://www.immowelt.de/expose/dfdd438c-b33a-4af4-b123-e1e21530f366
"Niederbruch, Krefeld (47807)",699.000 € 3.140 €/m²,5 Zimmer,"222,6 m²",650 m² Grundstück,https://www.immowelt.de/expose/d6dcabbf-5df3-49ed-aa59-b5db8c2dba70
"Fischeln - West, Krefeld (47807)",969.000 € 4.353 €/m²,5 Zimmer,"222,6 m²",890 m² Grundstück,https://www.immowelt.de/expose/2576cc70-7784-4497-83bd-2b38806567f4
"Inrath, Krefeld (47803)",272.000 € 2.473 €/m²,4 Zimmer,110 m²,453 m² Grundstück,https://www.immowelt.de/expose/f72f6fe4-f644-440f-a68c-2988dc44c8d8
"Baackeshof, Krefeld (47804)",219.000 € 2.422 €/m²,4 Zimmer,"90,4 m²",1. Geschoss,https://www.immowelt.de/expose/3dc3699f-5779-442a-9252-beea4c4ede93
"Vier Wälle, Krefeld (47798)",349.000 € 1.216 €/m²,287 m²,170 m² Grundstück,Unknown,https://www.immowelt.de/expose/26a8a7c9-42b5-4703-b47f-f68fcd90dcb5
"Lehmheide, Krefeld (47805)",998.000 € 2.495 €/m²,15 Zimmer,400 m²,218 m² Grundstück,https://www.immowelt.de/expose/edfcf444-8299-41c8-8fe5-3221d9bfa2ef
"Lehmheide, Krefeld (47805)",598.000 € 2.016 €/m²,12 Zimmer,"296,6 m²",335 m² Grundstück,https://www.immowelt.de/expose/03c6fc64-0585-437b-bd93-452da0cc9aff
"Oppum - Süd, Krefeld (47809)",615.800 € 4.290 €/m²,5 Zimmer,"143,6 m²",410 m² Grundstück,https://www.immowelt.de/expose/40ff55ac-ab43-4617-99c6-7d30ea5971cc
"Oppum - Süd, Krefeld (47809)",350.000 € 3.535 €/m²,4 Zimmer,99 m²,1.430 m² Grundstück,https://www.immowelt.de/expose/30e58fb4-0999-4d4d-915a-aa69edbc535b
"Bleichpfad, Krefeld / Cracau (47799)",Preis auf Anfrage,11 Zimmer,289 m²,160 m² Grundstück,https://www.immowelt.de/expose/eff53a85-34ca-40c6-9d5d-e504f4f470a2
"Bleichpfad, Krefeld / Cracau (47799)",Preis auf Anfrage,11 Zimmer,343 m²,160 m² Grundstück,https://www.immowelt.de/expose/bd10056c-2f05-48b7-9557-8f5ad4075f0d
"Stadtwald, Krefeld (47800)",3.495.000 € 10.219 €/m²,6 Zimmer,342 m²,1.081 m² Grundstück,https://www.immowelt.de/expose/b8dc207a-8fb4-4b1c-a47f-cda0edb9944d
"Oppum, Krefeld (47809)",130.000 € 2.210 €/m²,3 Zimmer,"58,8 m²",Unknown,https://www.immowelt.de/expose/86a5358e-d185-4be2-8a96-735fd11804bc
"Stadtgarten/Drießendorf, Krefeld (47798)",350.000 € 1.250 €/m²,280 m²,225 m² Grundstück,Unknown,https://www.immowelt.de/expose/dfdc9be7-ca36-4ea1-80f8-9d43cd865b71
"Hüls - Ortskern, Krefeld (47839)",249.000 € 1.016 €/m²,8 Zimmer,245 m²,180 m² Grundstück,https://www.immowelt.de/expose/a8c75b61-5318-4804-b2a7-e2e24a48c774
"Traar - West, Krefeld (47802)",439.000 € 3.228 €/m²,5 Zimmer,136 m²,450 m² Grundstück,https://www.immowelt.de/expose/f2561610-1c92-48fc-8872-ee6e0aa03b0f
"Traar - West, Krefeld (47802)",479.000 € 3.350 €/m²,5 Zimmer,143 m²,450 m² Grundstück,https://www.immowelt.de/expose/ec984115-84bc-43ea-a693-c7af9e3364b0
"Südring, Krefeld (47798)",190.000 € 3.800 €/m²,"1,5 Zimmer",50 m²,frei ab sofort,https://www.immowelt.de/expose/f6e80f3e-5d85-47f6-bc71-1821aef4d24a
"Niederbruch, Krefeld (47807)",698.980 € 4.481 €/m²,4 Zimmer,156 m²,498 m² Grundstück,https://www.immowelt.de/expose/c50dd925-4582-432f-8504-4a27fbdeb9ad
"Lehmheide, Krefeld (47807)",539.000 € 3.063 €/m²,5 Zimmer,176 m²,1.000 m² Grundstück,https://www.immowelt.de/expose/4616f90f-fc26-455c-8334-623b31ce9fec
"Traar - West, Krefeld (47802)",479.000 € 3.350 €/m²,5 Zimmer,143 m²,450 m² Grundstück,https://www.immowelt.de/expose/0fe03f59-6176-4ce3-bfe5-b01badc417cc
"Vier Wälle, Krefeld (47798)",293.000 € 1.024 €/m²,286 m²,Unknown,Unknown,https://www.immowelt.de/expose/6e5c9278-bea4-45b3-ab46-a995403769b6
"Inrath, Krefeld (47803)",110.000 € 1.375 €/m²,3 Zimmer,80 m²,3. Geschoss,https://www.immowelt.de/expose/b0168b73-207f-4842-8b27-4839a3a481e8
"Tierpark, Krefeld / Bockum (47800)",729.000 € 4.005 €/m²,7 Zimmer,191 m²,989 m² Grundstück,https://www.immowelt.de/expose/d03731a7-d3f3-4674-ab6c-5c030668b074
"Hafelsstr., Fischeln - Ost, Krefeld (47807)",95.500 € 2.122 €/m²,1 Zimmer,45 m²,4. Geschoss,https://www.immowelt.de/expose/9aead317-6c6d-4c4a-a4c9-b85dcffaf8b4
"Sollbrüggen, Krefeld / Bockum (47800)",6.400.000 € 2.285 €/m²,83 Zimmer,312 m²,10.751 m² Grundstück,https://www.immowelt.de/expose/1c84dd1b-0663-4006-8a47-b39838268248
"Stadtwald, Krefeld (47800)",350.000 € 3.933 €/m²,2 Zimmer,89 m²,frei ab sofort,https://www.immowelt.de/expose/ae79fa32-428e-4e50-aa87-293a19813dc7
"Sollbrüggen, Krefeld / Bockum (47800)",298.000 € 2.129 €/m²,5 Zimmer,140 m²,600 m² Grundstück,https://www.immowelt.de/expose/5f383fa6-7f35-427e-b131-074bd3fee639
"Südring, Krefeld (47798)",369.000 € 1.011 €/m²,365 m²,248 m² Grundstück,Unknown,https://www.immowelt.de/expose/9dad81a6-2256-41fb-b25f-7a16bbe5fc3f
"Südring, Krefeld (47798)",369.000 € 1.011 €/m²,13 Zimmer,365 m²,248 m² Grundstück,https://www.immowelt.de/expose/17d1f959-cdd2-4a3f-b2b7-9032b31edab4
"Stadtgarten/Drießendorf, Krefeld (47798)",840.000 € 3.962 €/m²,9 Zimmer,212 m²,200 m² Grundstück,https://www.immowelt.de/expose/c45b3c4a-2aa2-496f-a143-c24d00a95409
"Stadtgarten/Drießendorf, Krefeld (47798)",840.000 € 3.962 €/m²,212 m²,200 m² Grundstück,Unknown,https://www.immowelt.de/expose/35f539a5-407e-4cf9-8492-d255abaa66b2
"Vier Wälle, Krefeld (47798)",125.000 € 1.599 €/m²,3 Zimmer,"78,2 m²",Unknown,https://www.immowelt.de/expose/dbcd80fe-f652-4249-b021-6e11347be480
"Oppum, Krefeld / Oppum (47809)",349.900 € 3.475 €/m²,3 Zimmer,"100,7 m²",Unknown,https://www.immowelt.de/expose/4145e9fa-4cc4-45e1-8a89-a2e3df5fd2bd
"Vier Wälle, Krefeld (47798)",798.000 € 1.383 €/m²,14 Zimmer,577 m²,413 m² Grundstück,https://www.immowelt.de/expose/dbcc8298-fa09-48e2-800e-249407c49aa2
"Hülser Berg, Krefeld (47802)",2.694.740 € 8.509 €/m²,7 Zimmer,"316,7 m²",1.500 m² Grundstück,https://www.immowelt.de/expose/8b7faff8-dc17-421b-8d6f-ec7b8a7b7bff
"Flöthbach/Plankerdyk, Krefeld (47839)",319.900 € 2.806 €/m²,5 Zimmer,114 m²,180 m² Grundstück,https://www.immowelt.de/expose/acb30a14-b4e3-4b64-9c91-3a07706df810
"Parkstr., Hohenbudberg, Krefeld (47829)",120.000 € 1.446 €/m²,2 Zimmer,83 m²,frei ab sofort,https://www.immowelt.de/expose/fc3882ab-9f3d-4d87-bc89-eeae20439666
"Luisenplatz, Stephanplatz, Krefeld (47798)",1.815 € 11 €/m²,4 Zimmer,165 m²,frei ab sofort,https://www.immowelt.de/expose/3488064b-9438-4349-b839-6db1fa4edfda
"Feldstraße, Dießem, Krefeld (47805)",341.000 € 2.643 €/m²,4 Zimmer,129 m²,134 m² Grundstück,https://www.immowelt.de/expose/5dcfed2e-c9a4-4fde-bf53-a5b880bf27d7
"Vindonk, Niederbruch, Krefeld (47809)",353.000 € 2.353 €/m²,5 Zimmer,150 m²,692 m² Grundstück,https://www.immowelt.de/expose/3570a1a1-3cb9-4888-abc4-4ac68505f460
"Von-Steuben-Straße, Kempener Feld, Krefeld (47803)",120.000 € 960 €/m²,3 Zimmer,125 m²,frei ab sofort,https://www.immowelt.de/expose/454f808a-6d92-4ee6-b66d-64fae820f5e8
"Im Heggelsfeld 60, Traar - Ost, Krefeld (47802)",185.000 € 2.681 €/m²,3 Zimmer,69 m²,Unknown,https://www.immowelt.de/expose/d1c7f42e-78ba-4752-9b67-cf4c9d8ca047
"Hammerschmidtplatz, Krefeld (47798)",440.000 € 2.085 €/m²,8 Zimmer,211 m²,498 m² Grundstück,https://www.immowelt.de/expose/832bf9e6-09b4-45a8-81c8-f5ce0858f3af
"St. Tönis, Tönisvorst (47918)",710.900 € 4.909 €/m²,5 Zimmer,"144,8 m²",460 m² Grundstück,https://www.immowelt.de/expose/dd9a6105-4f18-4e15-aae7-94cc6e1830e4
"St. Tönis, Tönisvorst (47918)",309.000 € 3.635 €/m²,3 Zimmer,85 m²,475 m² Grundstück,https://www.immowelt.de/expose/83ebbae0-6484-4801-9207-98b4adad0264
"St. Tönis, Tönisvorst (47918)",613.900 € 3.963 €/m²,5 Zimmer,"154,9 m²",460 m² Grundstück,https://www.immowelt.de/expose/2c4ef4ba-b85b-4bf4-9fd3-e00e600e838b
"Ossum - Bösinghoven, Meerbusch (40668)",350.000 € 3.398 €/m²,5 Zimmer,103 m²,640 m² Grundstück,https://www.immowelt.de/expose/729ea2e5-9575-4f26-ac15-93bf40c0406a
"Auf der Scholle 1, Ossum - Bösinghoven, Meerbusch (40668)",199.000 € 2.163 €/m²,2 Zimmer,92 m²,1. Geschoss,https://www.immowelt.de/expose/e257b4e6-093c-46fe-87b6-446bfce6c968
"St. Tönis, Tönisvorst (47918)",435.900 € 2.382 €/m²,5 Zimmer,183 m²,Unknown,https://www.immowelt.de/expose/3d9c95ef-1d82-4104-8c9c-e6b9c9214967
"St. Tönis, Tönisvorst (47918)",830.291 € 4.324 €/m²,6 Zimmer,192 m²,470 m² Grundstück,https://www.immowelt.de/expose/d1235d58-4e11-4369-9e1e-2aaaf9b18577
"St. Tönis, Tönisvorst (47918)",369.000 € 3.514 €/m²,4 Zimmer,105 m²,247 m² Grundstück,https://www.immowelt.de/expose/7e7181d1-5c9c-4be2-883f-cbaec49bedb0
"St. Tönis, Tönisvorst (47918)",335.850 € 3.307 €/m²,4 Zimmer,"101,6 m²",404 m² Grundstück,https://www.immowelt.de/expose/46262310-fe09-4ea8-9d53-5e194d27e431
"Willich, Willich (47877)",394.999 € 2.324 €/m²,8 Zimmer,170 m²,1.450 m² Grundstück,https://www.immowelt.de/expose/2ea35995-b4a9-448e-940b-dc446379c664
"St. Tönis, Tönisvorst (47918)",341.900 € 2.124 €/m²,5 Zimmer,161 m²,Unknown,https://www.immowelt.de/expose/222e1ba0-d6f7-4e97-95e7-cea14472fa59
"Lank - Latum, Meerbusch / Ossum (40668)",898.000 € 2.806 €/m²,6 Zimmer,320 m²,2. Geschoss,https://www.immowelt.de/expose/6438183b-afba-4254-aecb-cb6b9eb44496
"St. Tönis, Tönisvorst (47918)",692.900 € 5.553 €/m²,5 Zimmer,"124,8 m²",460 m² Grundstück,https://www.immowelt.de/expose/ee28c16d-fb19-4925-bf3d-a913d485a299
"Ossum - Bösinghoven, Meerbusch / Bösinghoven (40668)",659.000 € 4.393 €/m²,6 Zimmer,150 m²,1.100 m² Grundstück,https://www.immowelt.de/expose/d9d08f64-8691-4b6f-81dd-23ecefe73396
"Rosenstraße 81, St. Tönis, Tönisvorst (47918)",175.000 € 2.500 €/m²,3 Zimmer,70 m²,EG,https://www.immowelt.de/expose/d422ee87-7b25-426f-8f30-2f406111a79d
"Willich, Willich (47877)",484.900 € 2.999 €/m²,6 Zimmer,"161,7 m²",Unknown,https://www.immowelt.de/expose/6fa0551d-bd25-4114-a888-3b74eea2f728
